filename	acq_time	operator	randstr
func/sub-qa_ses-20170103_task-rest_acq-p2_bold.nii.gz	2017-01-03T11:15:05	n/a	GOl)?]\1
func/sub-qa_ses-20170103_task-rest_acq-p2_rec-moco_bold.nii.gz	2017-01-03T11:15:05	n/a	CH|Y!Tbw
func/sub-qa_ses-20170103_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-01-03T11:20:05	n/a	/{aPm*6+
dwi/sub-qa_ses-20170103_acq-DTIX30Xp2_dwi.nii.gz	2017-01-03T11:21:45	n/a	g3P/R1G!
dwi/sub-qa_ses-20170103_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-01-03T11:26:02	n/a	-jTvtV]3
