filename	acq_time	operator	randstr
func/sub-qa_ses-20170424_task-rest_acq-p2_bold.nii.gz	2017-04-24T09:21:29	n/a	Y14gxMe?
func/sub-qa_ses-20170424_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-04-24T09:28:29	n/a	[ArU%K>8
dwi/sub-qa_ses-20170424_acq-DTIX30Xp2_dwi.nii.gz	2017-04-24T09:36:09	n/a	dR<Goz!r
dwi/sub-qa_ses-20170424_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-04-24T09:40:37	n/a	S7Ri'AKa
