filename	acq_time	operator	randstr
func/sub-qa_ses-20180122_task-rest_acq-p2_bold.nii.gz	2018-01-22T14:43:04	n/a	!}JHcPIL
func/sub-qa_ses-20180122_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-01-22T14:50:24	n/a	}l=\#Vi:
dwi/sub-qa_ses-20180122_acq-DTIX30Xp2_dwi.nii.gz	2018-01-22T14:58:44	n/a	\oqJK>|}
dwi/sub-qa_ses-20180122_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-01-22T15:03:04	n/a	A~=8KB<e
anat/sub-qa_ses-20180122_acq-MPRAGE_T1w.nii.gz	2018-01-22T15:10:14	n/a	aBg%rjA!
