filename	acq_time	operator	randstr
func/sub-qa_ses-20170117_task-rest_acq-p2_bold.nii.gz	2017-01-17T09:13:09	n/a	"Oe""cfIQ3"
func/sub-qa_ses-20170117_task-rest_acq-p2_rec-moco_bold.nii.gz	2017-01-17T09:13:09	n/a	?v.+]|WE
func/sub-qa_ses-20170117_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-01-17T09:17:49	n/a	9)UMe>:b
dwi/sub-qa_ses-20170117_acq-DTIX30Xp2_dwi.nii.gz	2017-01-17T09:19:49	n/a	i0+amkM8
dwi/sub-qa_ses-20170117_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-01-17T09:24:05	n/a	RQ%?}qg*
