filename	acq_time	operator	randstr
func/sub-qa_ses-20180219_task-rest_acq-p2_bold.nii.gz	2018-02-19T09:33:18	n/a	jUWdQY]Z
func/sub-qa_ses-20180219_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-02-19T09:40:38	n/a	VbHn;%9g
dwi/sub-qa_ses-20180219_acq-DTIX30Xp2_dwi.nii.gz	2018-02-19T09:47:38	n/a	H-UY*lMX
dwi/sub-qa_ses-20180219_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-02-19T09:51:49	n/a	IQ=1MFk6
anat/sub-qa_ses-20180219_acq-MPRAGE_T1w.nii.gz	2018-02-19T09:58:58	n/a	+}KCVnO@
