filename	acq_time	operator	randstr
func/sub-qa_ses-20180611_task-rest_acq-p2_bold.nii.gz	2018-06-11T10:37:44	n/a	1K|eAdaX
func/sub-qa_ses-20180611_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-06-11T10:44:44	n/a	]HD/d&<E
dwi/sub-qa_ses-20180611_acq-DTIX30Xp2_dwi.nii.gz	2018-06-11T10:52:04	n/a	>8[SU02W
dwi/sub-qa_ses-20180611_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-06-11T10:56:18	n/a	j1UIb%2$
anat/sub-qa_ses-20180611_acq-MPRAGE_T1w.nii.gz	2018-06-11T11:03:24	n/a	E<f?i=>0
