filename	acq_time	operator	randstr
func/sub-qa_ses-20171204_task-rest_acq-p2_bold.nii.gz	2017-12-04T11:15:33	n/a	8*!k)<Lt
func/sub-qa_ses-20171204_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-12-04T11:22:13	n/a	27`d+f)g
dwi/sub-qa_ses-20171204_acq-DTIX30Xp2_dwi.nii.gz	2017-12-04T11:28:53	n/a	%`HOc6_G
dwi/sub-qa_ses-20171204_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-12-04T11:33:13	n/a	b`\Q}=6z
anat/sub-qa_ses-20171204_acq-MPRAGE_T1w.nii.gz	2017-12-04T11:40:24	n/a	%IrdKl>k
