filename	acq_time	operator	randstr
func/sub-qa_ses-20180212_task-rest_acq-p2_bold.nii.gz	2018-02-12T08:56:57	n/a	d!,.@X+c
func/sub-qa_ses-20180212_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-02-12T09:03:57	n/a	4UhFe)9q
dwi/sub-qa_ses-20180212_acq-DTIX30Xp2_dwi.nii.gz	2018-02-12T09:14:57	n/a	"}J""LX+Wg"
dwi/sub-qa_ses-20180212_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-02-12T09:19:17	n/a	12P\[D.X
anat/sub-qa_ses-20180212_acq-MPRAGE_T1w.nii.gz	2018-02-12T09:26:27	n/a	?Bi&~*#Q
