filename	acq_time	operator	randstr
func/sub-qa_ses-20171002_task-rest_acq-p2_bold.nii.gz	2017-10-02T09:32:58	n/a	"nRz""oOW4"
func/sub-qa_ses-20171002_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-10-02T09:39:38	n/a	w-?v'5P>
dwi/sub-qa_ses-20171002_acq-DTIX30Xp2_dwi.nii.gz	2017-10-02T09:46:38	n/a	Y1ZfNFvK
dwi/sub-qa_ses-20171002_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-10-02T09:50:58	n/a	gXonH~NT
