filename	acq_time	operator	randstr
func/sub-qa_ses-20170920_task-rest_acq-p2_bold.nii.gz	2017-09-20T10:17:10	n/a	,LctdEV|
func/sub-qa_ses-20170920_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-09-20T10:23:50	n/a	?peA-+EL
dwi/sub-qa_ses-20170920_acq-DTIX30Xp2_dwi.nii.gz	2017-09-20T10:35:50	n/a	;@T40FwQ
dwi/sub-qa_ses-20170920_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-09-20T10:40:08	n/a	"bS""M%O6N"
