filename	acq_time	operator	randstr
func/sub-qa_ses-20180702_task-rest_acq-p2_bold.nii.gz	2018-07-02T10:42:10	n/a	~5/NiEtZ
func/sub-qa_ses-20180702_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-07-02T10:49:10	n/a	PJv4?g8l
dwi/sub-qa_ses-20180702_acq-DTIX30Xp2_dwi.nii.gz	2018-07-02T10:55:50	n/a	y_-*qrFT
dwi/sub-qa_ses-20180702_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-07-02T11:00:05	n/a	'Rqz+Ci?
anat/sub-qa_ses-20180702_acq-MPRAGE_T1w.nii.gz	2018-07-02T11:07:15	n/a	(n7oWA^u
