filename	acq_time	operator	randstr
func/sub-qa_ses-20161212_task-rest_acq-p2_bold.nii.gz	2016-12-12T10:37:11	n/a	u61eRb&I
func/sub-qa_ses-20161212_task-rest_acq-p2_rec-moco_bold.nii.gz	2016-12-12T10:37:11	n/a	?xqymP1@
func/sub-qa_ses-20161212_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2016-12-12T10:42:11	n/a	unXd3EP*
dwi/sub-qa_ses-20161212_acq-DTIX30Xp2_dwi.nii.gz	2016-12-12T10:57:31	n/a	y)[~,{r=
dwi/sub-qa_ses-20161212_acq-DTIX30Xp2Xs4_dwi.nii.gz	2016-12-12T11:01:45	n/a	ipo/3K$@
