filename	acq_time	operator	randstr
func/sub-qa_ses-20180604_task-rest_acq-p2_bold.nii.gz	2018-06-04T13:24:11	n/a	W]!MoNF>
func/sub-qa_ses-20180604_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-06-04T13:31:11	n/a	xKg)i>E.
dwi/sub-qa_ses-20180604_acq-DTIX30Xp2_dwi.nii.gz	2018-06-04T13:37:51	n/a	NF|g8QfZ
dwi/sub-qa_ses-20180604_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-06-04T13:42:05	n/a	fh,vIAgB
anat/sub-qa_ses-20180604_acq-MPRAGE_T1w.nii.gz	2018-06-04T13:49:11	n/a	A=OLsJEv
