filename	acq_time	operator	randstr
func/sub-qa_ses-20170814_task-rest_acq-p2_bold.nii.gz	2017-08-14T11:35:57	n/a	#f.(4C_o
func/sub-qa_ses-20170814_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-08-14T11:42:57	n/a	xEHSM~8}
dwi/sub-qa_ses-20170814_acq-DTIX30Xp2_dwi.nii.gz	2017-08-14T11:50:17	n/a	R(Gr[VQm
dwi/sub-qa_ses-20170814_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-08-14T11:54:34	n/a	9nI~C&YX
