filename	acq_time	operator	randstr
func/sub-qa_ses-20170905_task-rest_acq-p2_bold.nii.gz	2017-09-05T10:07:35	n/a	H<EJc]/[
func/sub-qa_ses-20170905_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-09-05T10:14:35	n/a	j:Gq#M.'
dwi/sub-qa_ses-20170905_acq-DTIX30Xp2_dwi.nii.gz	2017-09-05T10:20:55	n/a	h!n';&IA
dwi/sub-qa_ses-20170905_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-09-05T10:25:21	n/a	@yW>n-/X
