filename	acq_time	operator	randstr
func/sub-qa_ses-20171030_task-rest_acq-p2_bold.nii.gz	2017-10-30T10:30:29	n/a	7!?/{ELt
func/sub-qa_ses-20171030_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-10-30T10:37:29	n/a	K*Hh3/m.
dwi/sub-qa_ses-20171030_acq-DTIX30Xp2_dwi.nii.gz	2017-10-30T10:44:09	n/a	=)y[qw?H
dwi/sub-qa_ses-20171030_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-10-30T10:48:26	n/a	w@qPr_T\
anat/sub-qa_ses-20171030_acq-MPRAGE_T1w.nii.gz	2017-10-30T10:55:36	n/a	s<X$p,\i
