filename	acq_time	operator	randstr
func/sub-qa_ses-20170522_task-rest_acq-p2_bold.nii.gz	2017-05-22T08:31:04	n/a	l?0Atn^m
func/sub-qa_ses-20170522_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-05-22T08:37:44	n/a	ZH%7P!6W
dwi/sub-qa_ses-20170522_acq-DTIX30Xp2_dwi.nii.gz	2017-05-22T08:48:44	n/a	HO<.v^1+
dwi/sub-qa_ses-20170522_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-05-22T08:52:55	n/a	RS#[0Ac&
