filename	acq_time	operator	randstr
func/sub-qa_ses-20171023_task-rest_acq-p2_bold.nii.gz	2017-10-23T09:50:45	n/a	}B!Z]5[9
func/sub-qa_ses-20171023_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-10-23T09:57:25	n/a	}|:mbiZl
dwi/sub-qa_ses-20171023_acq-DTIX30Xp2_dwi.nii.gz	2017-10-23T10:04:05	n/a	JOYMHLFe
dwi/sub-qa_ses-20171023_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-10-23T10:08:25	n/a	P'Es!1Ii
