filename	acq_time	operator	randstr
func/sub-qa_ses-20170417_task-rest_acq-p2_bold.nii.gz	2017-04-17T09:29:47	n/a	@%Ce0~7{
func/sub-qa_ses-20170417_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-04-17T09:36:47	n/a	EBC<uw:c
dwi/sub-qa_ses-20170417_acq-DTIX30Xp2_dwi.nii.gz	2017-04-17T09:43:47	n/a	{&x>$jb:
dwi/sub-qa_ses-20170417_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-04-17T09:48:07	n/a	eIqR!J>4
