filename	acq_time	operator	randstr
func/sub-qa_ses-20180809_task-rest_acq-p2_bold.nii.gz	2018-08-09T12:35:29	n/a	&LZ3<RSj
func/sub-qa_ses-20180809_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2018-08-09T12:42:29	n/a	"Mc""P:zFT"
dwi/sub-qa_ses-20180809_acq-DTIX30Xp2_dwi.nii.gz	2018-08-09T12:50:09	n/a	">/BF;UI"""
dwi/sub-qa_ses-20180809_acq-DTIX30Xp2Xs4_dwi.nii.gz	2018-08-09T12:54:26	n/a	'CK>*%[c
anat/sub-qa_ses-20180809_acq-MPRAGE_T1w.nii.gz	2018-08-09T13:01:35	n/a	/=fUiCl_
