filename	acq_time	operator	randstr
func/sub-qa_ses-20170821_task-rest_acq-p2_bold.nii.gz	2017-08-21T12:08:06	n/a	]T>pEXC#
func/sub-qa_ses-20170821_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-08-21T12:15:06	n/a	C|`Sb0Oy
dwi/sub-qa_ses-20170821_acq-DTIX30Xp2_dwi.nii.gz	2017-08-21T12:51:46	n/a	!gNiRX\,
dwi/sub-qa_ses-20170821_acq-DTIX30Xp2Xs4_dwi.nii.gz	2017-08-21T12:56:06	n/a	Cf5owV6\
