filename	acq_time	operator	randstr
func/sub-qa_ses-20170309_task-rest_acq-p2_bold.nii.gz	2017-03-09T09:07:09	n/a	Q'J[0i:N
func/sub-qa_ses-20170309_task-rest_acq-p2Xs4X35mm_bold.nii.gz	2017-03-09T09:14:09	n/a	,?R3TUfZ
